CustomerID,Age,Gender,AnnualIncome,SpendingScore,TimeOnWebsite,PreviousPurchases,ProductCategory,DiscountUsed,Purchased
537,53,Male,79274,93,52,6,Electronics,Yes,1
538,27,Male,93173,93,20,13,Beauty,No,1
539,54,Female,41225,83,39,13,Groceries,Yes,1
540,26,Male,131266,44,41,1,Sports,Yes,1
541,41,Male,46739,6,40,16,Sports,No,1
542,52,Female,67708,50,59,19,Clothing,No,1
543,52,Male,148041,72,13,3,Sports,No,0
544,53,Female,73019,88,14,12,Sports,No,1
545,35,Female,96154,20,44,17,Sports,No,1
546,56,Female,122097,14,40,2,Beauty,Yes,1
547,49,Female,27373,5,53,18,Beauty,No,1
548,41,Female,55281,41,22,4,Clothing,No,0
549,40,Male,40187,40,18,0,Electronics,No,0
550,49,Male,87863,34,48,8,Sports,No,1
551,54,Male,117927,80,29,7,Electronics,Yes,1
552,29,Female,127113,45,43,2,Beauty,Yes,1
553,30,Female,104085,71,16,1,Sports,Yes,1
554,40,Female,137996,80,46,0,Electronics,Yes,1
555,42,Female,59220,71,35,11,Electronics,No,1
556,52,Male,142755,27,53,12,Groceries,Yes,1
557,58,Male,27642,78,34,9,Beauty,Yes,1
558,47,Female,99971,78,3,16,Clothing,No,1
559,34,Female,75556,44,4,10,Clothing,No,0
560,37,Male,53760,33,54,4,Groceries,No,0
561,42,Female,58192,33,5,8,Electronics,No,0
562,39,Female,144257,44,10,12,Groceries,No,0
563,30,Female,24381,20,52,19,Groceries,No,1
564,36,Male,116583,36,29,10,Beauty,Yes,1
565,53,Male,39558,7,32,3,Sports,Yes,1
566,29,Female,50782,32,31,10,Electronics,No,1
567,58,Male,24782,67,2,8,Clothing,Yes,1
568,36,Female,111417,39,12,6,Clothing,No,0
569,29,Female,74712,93,27,15,Groceries,No,1
570,26,Male,125764,24,5,4,Groceries,Yes,0
571,24,Female,114945,86,37,5,Groceries,Yes,1
572,45,Female,39462,70,27,18,Electronics,Yes,1
573,31,Male,80030,88,23,0,Groceries,Yes,1
574,48,Female,88519,87,33,15,Groceries,Yes,1
575,36,Female,76411,54,4,17,Sports,No,1
576,64,Female,75206,38,59,12,Electronics,Yes,1
577,33,Male,117469,74,21,0,Beauty,Yes,1
578,22,Female,66950,80,24,9,Beauty,No,1
579,52,Male,22523,75,44,6,Sports,Yes,1
580,29,Female,80926,32,31,4,Clothing,Yes,1
581,42,Female,29677,45,44,12,Beauty,Yes,1
582,38,Female,95828,61,48,15,Electronics,Yes,1
583,53,Female,35089,70,24,19,Clothing,Yes,1
584,40,Male,24581,88,49,13,Groceries,No,1
585,33,Male,31907,97,53,10,Electronics,Yes,1
586,56,Female,25609,53,10,18,Clothing,Yes,1
587,62,Female,71153,51,49,1,Beauty,No,1
588,59,Female,70539,76,49,7,Groceries,Yes,1
589,56,Female,64143,56,50,12,Groceries,No,1
590,31,Female,42936,27,2,6,Electronics,No,0
591,48,Female,70182,38,31,11,Groceries,No,1
592,22,Female,128261,62,25,7,Clothing,Yes,1
593,52,Female,131259,18,4,15,Sports,Yes,1
594,40,Male,119524,64,51,17,Beauty,Yes,1
595,46,Male,115042,77,11,18,Electronics,Yes,1
596,60,Male,33163,30,17,3,Sports,No,0
597,28,Female,146686,49,44,11,Sports,No,1
598,35,Female,79758,41,2,15,Electronics,No,0
599,64,Female,66057,13,6,16,Clothing,Yes,1
600,29,Male,32537,34,9,3,Beauty,No,0
601,26,Female,42419,100,5,19,Electronics,Yes,1
602,27,Male,62578,94,20,8,Sports,No,1
603,61,Female,94991,25,29,4,Sports,No,0
604,34,Male,141211,66,21,16,Electronics,No,1
605,55,Male,142762,100,9,16,Sports,Yes,1
606,24,Male,94599,18,28,1,Electronics,No,0
607,63,Female,20834,5,55,1,Electronics,No,0
608,30,Male,52214,19,8,6,Beauty,Yes,1
609,57,Female,112934,42,31,3,Electronics,No,0
610,59,Female,143798,18,20,12,Sports,No,0
611,26,Female,120028,32,27,19,Groceries,Yes,1
612,44,Female,141286,21,8,10,Beauty,Yes,1
613,19,Female,22413,10,54,2,Sports,Yes,1
614,22,Male,29505,37,21,1,Sports,Yes,0
615,46,Female,140681,49,28,15,Beauty,No,1
616,54,Female,122802,86,23,2,Beauty,No,0
617,55,Female,22105,13,6,14,Sports,Yes,1
618,36,Female,88104,55,3,16,Groceries,No,1
619,25,Female,148303,17,5,15,Clothing,No,0
620,62,Male,127634,9,9,19,Sports,Yes,1
621,18,Male,134897,88,7,6,Beauty,No,1
622,39,Female,78408,44,4,15,Electronics,No,0
623,34,Male,57679,78,39,4,Electronics,No,1
624,24,Male,136908,46,5,1,Beauty,Yes,0
625,42,Female,134921,8,11,0,Beauty,No,0
626,62,Male,119096,37,15,12,Clothing,No,0
627,21,Female,99731,19,34,15,Beauty,No,1
628,53,Male,132205,63,13,4,Electronics,Yes,1
629,23,Male,85131,92,54,2,Groceries,Yes,1
630,48,Male,84280,46,48,14,Beauty,No,1
631,36,Female,35762,94,7,15,Clothing,No,1
632,61,Male,137798,71,40,10,Groceries,Yes,1
633,56,Male,136854,26,6,18,Clothing,Yes,1
634,44,Female,126830,46,56,17,Groceries,Yes,1
635,27,Female,78703,46,39,8,Beauty,Yes,1
636,43,Male,101434,75,50,7,Electronics,No,1
637,36,Female,83079,14,30,18,Groceries,Yes,1
638,56,Male,41577,85,22,4,Sports,Yes,1
639,20,Male,21214,63,25,16,Clothing,Yes,1
640,62,Female,106339,72,28,4,Groceries,Yes,1
641,30,Female,68114,3,54,13,Clothing,No,1
642,45,Female,109234,28,20,6,Electronics,No,0
643,37,Male,83230,29,39,8,Clothing,No,1
644,45,Female,143163,87,3,16,Clothing,No,1
645,25,Male,52980,18,5,2,Sports,Yes,0
646,58,Female,87194,35,1,7,Clothing,No,0
647,56,Male,97806,77,15,12,Groceries,No,1
648,18,Female,132333,76,26,15,Clothing,Yes,1
649,20,Male,57792,47,3,9,Beauty,No,0
650,30,Female,65807,5,40,17,Clothing,No,1
651,45,Male,144297,75,57,2,Beauty,No,1
652,42,Female,145266,59,41,11,Clothing,Yes,1
653,50,Female,42301,75,47,15,Clothing,Yes,1
654,55,Male,25141,59,42,17,Groceries,Yes,1
655,23,Female,136482,47,34,16,Beauty,No,1
656,61,Male,124292,95,52,6,Beauty,Yes,1
657,62,Male,142984,95,5,18,Sports,Yes,1
658,49,Female,33777,13,31,7,Clothing,No,1
659,62,Male,58346,78,51,16,Clothing,Yes,1
660,64,Female,74703,89,13,6,Groceries,No,1
661,38,Female,114977,33,43,0,Sports,No,0
662,33,Male,67819,97,1,7,Sports,Yes,1
663,38,Female,48469,62,22,18,Groceries,No,1
664,28,Male,23845,79,15,19,Beauty,No,1
665,54,Male,130186,16,26,19,Electronics,No,1
666,53,Female,43290,44,18,9,Groceries,Yes,1
667,52,Female,132551,58,48,11,Beauty,No,1
668,36,Male,50699,6,9,0,Sports,Yes,0
669,37,Male,64252,89,1,3,Groceries,Yes,1
670,35,Female,118682,15,43,3,Electronics,No,0
671,64,Female,23293,4,9,8,Clothing,No,0
672,58,Female,138017,56,23,14,Groceries,No,1
673,31,Female,139496,64,43,14,Electronics,No,1
674,32,Male,129934,68,45,6,Electronics,No,1
675,48,Female,77089,94,58,11,Groceries,Yes,1
676,18,Male,131964,34,2,2,Beauty,Yes,0
677,20,Male,36608,91,14,19,Groceries,No,1
678,33,Female,148713,95,38,8,Sports,Yes,1
679,40,Male,86273,56,40,13,Electronics,Yes,1
680,28,Female,36619,32,18,12,Electronics,Yes,1
681,29,Male,98006,9,16,11,Clothing,No,0
682,27,Female,135399,63,53,0,Electronics,Yes,1
683,49,Male,107908,72,29,18,Clothing,Yes,1
684,33,Male,101653,78,44,15,Electronics,Yes,1
685,25,Female,34779,33,11,11,Electronics,No,0
686,55,Female,71040,87,6,9,Groceries,Yes,1
687,29,Male,114830,21,3,1,Groceries,No,0
688,41,Male,76325,55,14,17,Sports,Yes,1
689,45,Female,135947,76,2,12,Beauty,No,1
690,25,Male,41630,57,32,5,Sports,Yes,1
691,45,Female,125575,2,31,11,Electronics,No,1
692,53,Male,135436,13,11,3,Sports,Yes,0
693,43,Female,32178,4,22,0,Groceries,No,0
694,25,Male,39935,84,3,10,Electronics,No,1
695,45,Female,67258,50,50,7,Electronics,Yes,1
696,45,Female,42784,48,31,1,Sports,Yes,1
697,54,Male,83722,78,33,1,Clothing,No,1
698,58,Female,43027,30,24,15,Beauty,No,0
699,53,Male,116544,29,1,0,Sports,Yes,0
700,44,Female,77853,8,44,3,Sports,No,0
701,34,Female,132167,12,15,5,Beauty,Yes,0
702,26,Female,87359,41,37,19,Electronics,Yes,1
703,50,Male,92388,26,27,13,Electronics,No,1
704,37,Female,98608,50,38,19,Clothing,Yes,1
705,30,Male,96669,2,48,14,Sports,No,1
706,45,Female,35111,55,27,6,Beauty,Yes,1
707,46,Male,52312,56,44,6,Sports,Yes,1
708,30,Male,149321,14,12,17,Groceries,Yes,1
709,63,Male,44161,6,3,1,Sports,Yes,0
710,52,Female,138920,95,30,19,Sports,Yes,1
711,23,Male,124823,81,32,14,Groceries,Yes,1
712,35,Female,145014,89,23,0,Groceries,Yes,1
713,22,Male,87313,61,2,16,Beauty,Yes,1
714,64,Male,70374,96,7,19,Electronics,Yes,1
715,42,Male,44014,12,34,12,Clothing,Yes,1
716,19,Male,100308,13,32,11,Groceries,Yes,1
717,27,Female,66389,19,53,14,Electronics,Yes,1
718,47,Male,130163,44,39,4,Beauty,No,0
719,62,Male,38161,89,32,6,Sports,No,1
720,22,Female,127800,95,43,7,Beauty,Yes,1
721,50,Male,27490,59,43,13,Beauty,Yes,1
722,18,Male,139547,37,14,3,Groceries,No,0
723,35,Male,127197,25,3,13,Clothing,Yes,1
724,49,Male,44502,16,46,9,Groceries,Yes,1
725,64,Female,55757,38,32,15,Sports,Yes,1
726,28,Female,61111,43,43,10,Groceries,No,1
727,38,Male,118273,87,36,13,Sports,Yes,1
728,43,Female,103245,14,17,13,Groceries,No,0
729,42,Female,78645,6,48,1,Clothing,No,0
730,39,Male,130218,89,3,12,Electronics,Yes,1
731,44,Female,79055,23,57,2,Clothing,No,0
732,30,Male,139815,60,10,17,Groceries,No,1
733,50,Female,28998,12,53,3,Beauty,No,0
734,51,Female,48906,13,47,18,Electronics,Yes,1
735,58,Female,121026,100,40,15,Beauty,Yes,1
736,52,Male,90192,98,18,3,Clothing,No,0
737,18,Female,70477,6,3,18,Electronics,Yes,1
738,38,Male,56901,63,39,14,Groceries,No,1
739,23,Male,111271,38,10,0,Beauty,Yes,0
740,45,Female,72021,50,52,15,Groceries,Yes,1
741,34,Male,49092,52,9,14,Sports,No,1
742,22,Female,21242,40,46,15,Electronics,Yes,1
743,48,Male,126843,8,55,19,Beauty,No,1
744,22,Male,21831,61,46,0,Clothing,Yes,1
745,55,Female,70721,8,11,16,Clothing,No,0
746,20,Female,48511,97,33,4,Clothing,Yes,1
747,40,Female,92782,34,36,4,Clothing,No,0
748,54,Female,117003,79,26,6,Beauty,Yes,1
749,54,Male,38302,100,27,12,Sports,Yes,1
750,27,Male,75568,60,38,11,Clothing,No,1
751,27,Male,23232,57,22,3,Clothing,Yes,1
752,36,Female,122062,99,26,3,Clothing,No,1
753,34,Male,124301,46,22,5,Sports,Yes,0
754,38,Female,71507,22,5,14,Electronics,No,0
755,31,Male,144277,87,35,18,Clothing,No,1
756,26,Female,149999,40,2,5,Clothing,No,0
757,63,Male,96508,45,35,11,Clothing,No,1
758,18,Male,133672,55,9,13,Electronics,No,1
759,62,Female,120128,51,51,17,Clothing,No,1
760,30,Male,30683,86,51,11,Electronics,No,1
761,21,Female,43664,5,49,14,Electronics,No,1
762,18,Male,122364,95,18,18,Groceries,Yes,1
763,57,Male,140012,13,43,7,Groceries,Yes,1
764,49,Female,53172,28,12,8,Clothing,Yes,1
765,51,Female,103641,84,3,4,Beauty,Yes,1
766,45,Male,84340,97,18,4,Groceries,No,0
767,48,Male,107236,80,56,5,Groceries,No,1
768,25,Male,31017,62,38,2,Beauty,Yes,1
769,56,Male,56613,93,7,4,Sports,Yes,1
770,43,Male,106130,87,33,0,Clothing,No,1
771,51,Male,96920,24,6,10,Sports,Yes,1
772,20,Female,50348,98,18,19,Sports,No,1
773,29,Female,36448,7,45,0,Electronics,Yes,1
774,18,Female,29491,38,22,6,Electronics,No,0
775,61,Male,98648,37,51,14,Clothing,No,1
776,22,Male,141070,68,39,16,Beauty,Yes,1
777,47,Male,116557,98,51,7,Electronics,Yes,1
778,47,Female,78759,42,9,1,Groceries,No,0
779,34,Female,64553,86,35,12,Clothing,Yes,1
780,64,Male,20968,5,23,11,Sports,Yes,1
781,40,Male,20368,64,12,4,Clothing,No,0
782,32,Female,93960,50,52,12,Electronics,Yes,1
783,54,Female,55010,87,24,5,Beauty,Yes,1
784,38,Female,74154,15,50,14,Sports,No,1
785,31,Male,55851,95,40,10,Beauty,No,1
786,19,Male,142761,73,9,3,Clothing,No,0
787,28,Male,45496,53,13,0,Beauty,Yes,1
788,56,Female,143568,25,40,14,Beauty,No,1
789,55,Female,147152,89,54,11,Clothing,Yes,1
790,51,Male,50936,85,42,8,Sports,Yes,1
791,55,Male,98858,9,17,10,Beauty,Yes,1
792,51,Female,87005,38,7,4,Beauty,Yes,0
793,35,Male,57493,22,17,6,Clothing,No,0
794,47,Female,89795,87,55,7,Groceries,Yes,1
795,32,Female,56390,49,50,0,Beauty,Yes,1
796,44,Male,30292,68,24,0,Electronics,Yes,1
797,51,Female,112377,93,2,2,Sports,No,0
798,55,Male,48365,15,35,7,Beauty,No,1
799,50,Female,37207,65,28,10,Clothing,No,1
800,41,Female,121735,54,19,0,Electronics,Yes,1
801,32,Male,42912,30,33,13,Clothing,Yes,1
802,47,Female,122455,93,21,0,Beauty,No,0
803,59,Male,122517,20,53,5,Electronics,No,0
804,34,Male,100771,33,10,5,Sports,Yes,0
805,22,Female,76572,100,53,2,Sports,No,1
806,46,Male,127293,86,46,9,Sports,Yes,1
807,21,Male,119083,77,45,11,Groceries,No,1
808,27,Male,133655,7,9,9,Clothing,Yes,1
809,34,Male,129346,8,38,1,Beauty,Yes,1
810,27,Male,39276,28,6,12,Electronics,Yes,1
811,34,Male,117459,45,51,15,Clothing,No,1
812,37,Female,25534,73,53,12,Beauty,No,1
813,41,Male,112005,89,42,3,Groceries,Yes,1
814,22,Female,121610,80,55,3,Beauty,No,1
815,51,Female,55670,74,35,10,Clothing,Yes,1
816,23,Male,82147,11,18,13,Beauty,No,0
817,19,Female,118099,31,53,2,Electronics,No,0
818,30,Female,131695,12,19,18,Groceries,Yes,1
819,60,Male,56486,95,5,0,Electronics,No,0
820,60,Male,85557,78,25,4,Groceries,No,0
821,28,Male,54268,51,11,16,Groceries,Yes,1
822,64,Female,127338,44,10,0,Beauty,Yes,0
823,40,Female,101335,96,17,18,Electronics,Yes,1
824,33,Male,46336,50,36,18,Groceries,Yes,1
825,48,Male,23641,17,26,3,Groceries,No,0
826,28,Female,107132,35,31,18,Beauty,No,1
827,33,Female,52959,1,32,5,Clothing,Yes,1
828,25,Female,33306,29,21,14,Clothing,No,0
829,21,Female,66182,51,18,3,Sports,Yes,1
830,57,Male,94123,64,18,0,Sports,Yes,1
831,21,Female,76326,4,1,16,Groceries,Yes,1
832,42,Female,116895,87,14,10,Clothing,No,1
833,20,Female,41498,28,8,16,Groceries,No,0
834,49,Female,90198,16,2,0,Electronics,No,0
835,20,Male,122630,63,51,8,Clothing,Yes,1
836,44,Male,127369,76,15,13,Clothing,Yes,1
837,46,Female,47197,53,34,14,Clothing,No,1
838,49,Female,40719,85,36,0,Sports,No,1
839,36,Male,110201,17,1,1,Beauty,No,0
840,38,Male,128775,40,51,17,Beauty,No,1
841,22,Female,45032,13,21,17,Sports,Yes,1
842,35,Female,79624,52,42,5,Sports,No,1
843,45,Male,98177,58,1,19,Sports,No,1
844,59,Male,61964,96,32,7,Beauty,Yes,1
845,39,Male,50028,37,20,0,Groceries,No,0
846,38,Male,131030,79,54,14,Sports,No,1
847,23,Male,74646,76,47,9,Groceries,No,1
848,18,Male,101187,61,36,3,Groceries,Yes,1
849,22,Female,28536,79,39,9,Electronics,Yes,1
850,58,Male,137399,34,30,10,Beauty,No,1
851,29,Male,76747,70,7,4,Groceries,Yes,1
852,43,Male,65712,17,22,8,Beauty,No,0
853,63,Male,26273,20,57,4,Beauty,No,0
854,51,Female,91820,73,50,10,Electronics,Yes,1
855,31,Female,145342,59,45,2,Beauty,No,1
856,43,Male,111228,69,10,3,Groceries,Yes,1
857,62,Female,94353,87,56,9,Clothing,Yes,1
858,44,Female,114491,33,8,6,Groceries,Yes,1
859,26,Female,112091,78,27,0,Groceries,No,1
860,43,Female,105914,17,10,5,Beauty,No,0
861,64,Female,70830,57,14,7,Groceries,No,1
862,39,Female,126718,83,46,16,Clothing,No,1
863,64,Male,37127,97,59,6,Beauty,Yes,1
864,47,Male,135150,1,52,0,Sports,No,0
865,60,Male,103488,13,54,8,Groceries,No,1
866,34,Male,31539,27,11,10,Groceries,Yes,1
867,43,Male,66761,70,6,18,Electronics,Yes,1
868,53,Female,66219,59,21,1,Sports,No,0
869,18,Male,34692,6,33,10,Sports,Yes,1
870,25,Male,103656,97,19,2,Clothing,No,0
871,52,Female,33334,94,39,16,Sports,No,1
872,32,Female,48615,99,24,9,Electronics,Yes,1
873,64,Male,27903,23,18,2,Clothing,Yes,0
874,39,Female,48527,10,35,2,Sports,No,0
875,31,Female,35629,51,52,6,Clothing,No,1
876,43,Female,141690,19,43,1,Sports,No,0
877,45,Female,78008,51,37,0,Sports,No,1
878,40,Male,103276,92,19,6,Sports,No,1
879,31,Female,119318,87,53,19,Groceries,Yes,1
880,41,Male,46708,68,24,10,Sports,No,1
881,19,Male,30860,84,56,5,Groceries,Yes,1
882,62,Female,37438,83,34,3,Beauty,Yes,1
883,43,Female,87300,42,22,18,Electronics,Yes,1
884,31,Female,149263,91,4,18,Clothing,No,1
885,24,Male,91545,57,57,13,Clothing,No,1
886,20,Female,40842,98,10,2,Beauty,Yes,1
887,64,Female,80213,68,2,3,Sports,Yes,1
888,40,Female,62372,38,8,7,Electronics,Yes,1
889,63,Female,134316,62,33,17,Beauty,Yes,1
890,60,Female,118971,7,59,3,Beauty,Yes,1
891,64,Male,88906,71,38,10,Clothing,No,1
892,62,Female,58744,50,43,15,Groceries,Yes,1
893,35,Female,136082,52,59,2,Groceries,No,1
894,55,Female,77442,26,28,6,Sports,Yes,1
895,52,Male,149070,26,10,1,Sports,Yes,0
896,32,Female,105990,19,45,0,Beauty,No,0
897,42,Male,141670,9,1,0,Sports,No,0
898,54,Male,126917,61,34,5,Groceries,Yes,1
899,45,Female,123903,20,3,18,Electronics,No,0
900,27,Female,23650,50,9,6,Clothing,No,0
901,56,Female,65117,80,5,4,Groceries,Yes,1
902,34,Male,111244,81,42,17,Sports,Yes,1
903,56,Male,128198,22,10,12,Clothing,Yes,1
904,39,Male,72772,13,12,0,Clothing,No,0
905,43,Male,23190,12,18,9,Beauty,Yes,1
906,61,Male,68113,10,58,8,Sports,Yes,1
907,42,Male,28789,65,21,16,Beauty,No,1
908,34,Female,52125,96,21,0,Clothing,Yes,1
909,30,Female,118695,30,1,0,Beauty,No,0
910,37,Male,37459,8,3,6,Sports,No,0
911,42,Female,55418,21,5,3,Groceries,Yes,0
912,21,Female,131904,22,25,11,Electronics,No,0
913,27,Male,67085,18,58,15,Groceries,No,1
914,20,Male,38768,66,49,13,Clothing,Yes,1
915,58,Female,69961,48,8,9,Groceries,No,0
916,62,Male,101099,44,17,13,Beauty,Yes,1
917,35,Male,142735,9,9,6,Sports,Yes,1
918,64,Female,47885,67,32,3,Groceries,Yes,1
919,53,Male,107421,54,6,1,Groceries,Yes,1
920,64,Female,81082,26,49,17,Sports,Yes,1
921,39,Female,26895,85,40,15,Beauty,No,1
922,51,Female,70311,94,21,8,Electronics,No,1
923,64,Female,109494,92,7,4,Groceries,No,0
924,25,Female,87067,100,7,8,Clothing,Yes,1
925,57,Male,91017,26,47,7,Beauty,Yes,1
926,61,Male,43932,34,39,19,Beauty,Yes,1
927,36,Male,41360,8,54,15,Groceries,Yes,1
928,59,Male,74847,10,27,19,Sports,No,1
929,58,Female,129178,48,8,17,Groceries,No,0
930,54,Female,110365,55,9,3,Groceries,Yes,1
931,23,Male,105468,54,28,15,Sports,Yes,1
932,43,Female,146065,78,15,3,Clothing,Yes,1
933,51,Male,58931,40,2,5,Sports,No,0
934,62,Male,75823,15,7,2,Groceries,No,0
935,23,Male,58032,81,47,17,Electronics,Yes,1
936,54,Female,135919,18,18,14,Sports,Yes,1
937,50,Female,101426,96,22,7,Clothing,No,1
938,39,Female,38807,23,50,17,Sports,No,1
939,38,Female,31767,62,10,2,Sports,Yes,1
940,23,Male,28071,46,54,5,Beauty,Yes,1
941,23,Female,73413,87,50,14,Beauty,Yes,1
942,21,Female,46149,99,33,11,Groceries,No,1
943,47,Female,35540,39,7,4,Groceries,Yes,0
944,28,Male,121212,15,3,6,Sports,No,0
945,47,Male,90248,53,14,14,Electronics,Yes,1
946,48,Female,141443,88,44,6,Groceries,Yes,1
947,41,Female,111737,64,46,12,Sports,Yes,1
948,26,Female,130494,63,36,2,Sports,No,1
949,20,Female,138571,92,13,12,Sports,Yes,1
950,48,Male,105435,80,16,2,Sports,No,0
951,57,Female,39787,16,16,1,Sports,Yes,0
952,54,Female,40982,70,54,3,Beauty,No,1
953,53,Female,139696,66,5,16,Clothing,Yes,1
954,41,Male,42606,13,52,5,Clothing,No,0
955,48,Male,147560,47,25,10,Sports,Yes,1
956,23,Female,30150,9,38,5,Groceries,No,0
957,19,Female,105929,63,38,1,Electronics,No,1
958,37,Female,137423,34,50,16,Sports,Yes,1
959,45,Female,122795,81,38,2,Electronics,No,1
960,28,Female,132223,91,39,11,Beauty,No,1
961,21,Male,66936,29,56,13,Clothing,Yes,1
962,32,Male,113286,37,56,1,Beauty,No,0
963,23,Male,28593,43,48,4,Groceries,Yes,1
964,47,Female,37358,86,41,9,Groceries,Yes,1
965,55,Male,102143,64,26,9,Sports,No,1
966,19,Male,57381,24,59,8,Groceries,No,1
967,32,Male,141465,71,13,12,Groceries,No,1
968,28,Female,110347,34,44,9,Beauty,No,1
969,25,Female,48074,48,51,5,Electronics,No,0
970,43,Male,40595,12,26,10,Clothing,Yes,1
971,62,Female,64194,23,55,3,Groceries,Yes,1
972,61,Male,69377,79,55,13,Groceries,No,1
973,22,Male,46853,97,1,16,Beauty,No,1
974,23,Male,93719,13,8,19,Clothing,No,0
975,43,Male,40661,87,4,1,Beauty,No,0
976,21,Female,70493,96,21,9,Electronics,No,1
977,36,Female,138724,45,22,2,Beauty,Yes,0
978,37,Female,126705,99,51,6,Clothing,Yes,1
979,50,Female,56495,65,53,6,Clothing,Yes,1
980,37,Male,33703,47,58,0,Groceries,No,0
981,29,Female,73080,58,37,7,Electronics,No,1
982,64,Male,50815,5,49,0,Sports,No,0
983,18,Female,49565,77,3,7,Groceries,Yes,1
984,43,Female,83321,5,19,13,Beauty,Yes,1
985,31,Female,137491,60,1,13,Beauty,Yes,1
986,55,Male,78453,96,29,1,Clothing,Yes,1
987,54,Male,108478,21,23,7,Clothing,No,0
988,28,Male,128522,24,33,18,Clothing,No,1
989,53,Male,53161,18,55,9,Sports,No,1
990,30,Female,75991,21,52,6,Sports,No,1
991,60,Male,134296,54,41,12,Groceries,No,1
992,20,Male,127339,10,23,14,Sports,No,0
993,50,Female,29716,24,5,10,Clothing,Yes,1
994,23,Female,127099,85,7,13,Groceries,No,1
995,27,Male,53349,89,57,10,Groceries,No,1
996,22,Female,67098,60,58,1,Electronics,No,1
997,40,Male,128435,57,6,1,Sports,No,0
998,27,Female,20132,23,49,11,Beauty,No,1
999,61,Male,71990,22,22,14,Beauty,No,0
1000,19,Male,133288,68,49,16,Electronics,No,1
1001,30,Male,88921,34,13,13,Clothing,No,0
1002,57,Male,56538,70,12,15,Electronics,Yes,1
1003,19,Male,120572,28,4,7,Clothing,Yes,1
1004,37,Female,119279,95,8,16,Sports,Yes,1
1005,18,Male,125909,99,37,4,Sports,No,1
1006,54,Male,27213,39,31,11,Groceries,Yes,1
1007,26,Male,144693,42,37,5,Groceries,No,0
1008,34,Male,64223,23,45,17,Groceries,Yes,1
1009,26,Male,111655,70,26,4,Groceries,Yes,1
1010,28,Female,88371,80,43,5,Beauty,No,1
1011,32,Female,88274,2,8,8,Groceries,No,0
1012,41,Male,127853,24,40,14,Groceries,No,1
1013,55,Female,24134,17,33,9,Groceries,No,1
1014,52,Male,111428,65,45,16,Clothing,Yes,1
1015,47,Female,59601,70,29,18,Groceries,Yes,1
1016,48,Female,93889,69,5,11,Electronics,No,1
1017,22,Male,35690,60,28,8,Groceries,Yes,1
1018,61,Female,21909,50,53,14,Groceries,Yes,1
1019,31,Female,111239,93,40,13,Beauty,Yes,1
1020,28,Male,100032,12,17,0,Groceries,No,0
1021,26,Male,32062,47,55,16,Clothing,No,1
1022,51,Female,95386,67,23,0,Sports,No,0
1023,29,Female,113237,65,45,12,Groceries,Yes,1
1024,52,Female,54731,27,9,7,Groceries,No,0
1025,52,Male,25153,48,2,12,Groceries,No,0
1026,18,Female,30481,88,32,15,Beauty,Yes,1
1027,57,Female,119270,62,51,1,Sports,No,1
1028,39,Female,86425,44,52,12,Beauty,No,1
1029,46,Male,83600,19,49,17,Beauty,No,1
1030,25,Male,104981,59,31,2,Beauty,Yes,1
1031,28,Male,91997,8,7,12,Clothing,No,0
1032,58,Male,124470,55,30,18,Sports,Yes,1
1033,54,Female,48205,47,58,12,Clothing,Yes,1
1034,31,Male,108887,2,3,18,Clothing,Yes,1
1035,47,Female,101542,94,51,3,Sports,Yes,1
1036,52,Female,64149,94,51,18,Clothing,Yes,1
1037,38,Female,69112,39,56,17,Sports,Yes,1
1038,54,Female,30940,45,9,5,Groceries,No,0
1039,22,Male,79010,32,10,18,Beauty,No,0
1040,36,Male,96794,65,46,3,Clothing,Yes,1
1041,31,Male,44485,38,50,3,Sports,Yes,1
1042,43,Male,109299,77,58,6,Electronics,No,1
1043,21,Male,144321,11,47,6,Clothing,No,1
1044,42,Female,125584,10,26,15,Clothing,No,1
1045,62,Male,21067,59,1,15,Sports,Yes,1
1046,59,Male,40607,90,30,4,Electronics,Yes,1
1047,42,Male,129419,55,57,14,Electronics,No,1
1048,35,Male,81597,20,38,3,Groceries,Yes,1
1049,57,Female,146736,81,15,12,Clothing,Yes,1
1050,25,Female,94554,17,25,18,Beauty,Yes,1
1051,56,Female,68521,68,6,6,Clothing,Yes,1
1052,57,Female,132482,5,18,11,Beauty,No,0
1053,31,Female,35187,60,1,8,Beauty,Yes,1
1054,49,Male,122911,23,56,16,Sports,Yes,1
1055,55,Female,23985,46,3,1,Clothing,Yes,0
1056,50,Female,63052,52,17,15,Sports,Yes,1
1057,40,Female,39563,10,48,6,Groceries,No,1
1058,32,Male,67322,46,8,17,Beauty,Yes,1
1059,50,Male,122842,28,49,6,Electronics,Yes,1
1060,42,Female,81245,97,40,0,Beauty,No,1
1061,34,Male,71514,43,17,2,Groceries,Yes,0
1062,50,Male,38608,26,25,10,Beauty,Yes,1
1063,64,Female,124675,55,41,14,Sports,Yes,1
1064,19,Male,87262,48,12,2,Clothing,Yes,0
1065,31,Male,112118,29,29,12,Electronics,No,1
1066,57,Male,91327,27,25,3,Sports,No,0
1067,57,Female,77225,18,51,7,Clothing,No,1
